"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0090596","sensory organ morphogenesis","89/3563","219/13649",0.406392694063927,1.55679311851769,4.93697407193576,1.63049414282321e-06,0.000301010257399265,0.000261764900077016,"BMP7/AQP1/COL11A1/FZD6/PITX2/JAG1/FGF2/FBN1/BAK1/CTHRC1/EDNRA/TBX3/THY1/PTPRM/MAFB/SIX1/TBX2/SPRY2/SDK1/MAPK1/BCAR3/SHROOM2/GDF11/PRRX1/LRIG1/HOXC13/NIPBL/CDH23/EFEMP1/PRDM1/SOX9/MEIS1/SDK2/COL5A2/SOX4/HOXA1/OSR1/REST/BMP4/ALDH1A3/EDN1/ZEB1/FZD3/NECTIN3/ZIC1/DLX5/AQP5/CDON/C12orf57/BBS10/GSC/LARGE1/CEP290/OTX1/WNT5A/WNT2/TDRD7/PAX8/TFAP2A/EYA1/WHRN/SOBP/SAMD11/SOX8/FAT3/INTU/TBX1/CHRNA9/TENM3/HOXA2/PPP2R3A/NTN1/TSPAN12/COL8A2/MYO6/VAX2/MYO15A/LHFPL5/MFAP5/PAX6/SIX2/NKX3-2/LRIG3/TH/WNT9A/RBP4/NRL/AHI1/DLX6",89
"GO:0072001","renal system development","112/3563","291/13649",0.384879725085911,1.47438208467516,4.86168694693038,1.95917948401185e-06,0.000341769094850575,0.000297209649052947,"BMP7/LGR4/AQP1/CD24/ADAMTS1/LAMB2/PTPRO/ARG2/JAG1/FGF2/SALL1/GDNF/MPST/CUL3/EFNB2/FBN1/COL4A1/HOXA11/FOXF1/CRLF1/EDNRA/MME/MYOCD/TGFBR1/SIX1/GFRA1/APH1A/TCF21/HOXB7/IL6R/KIF26B/SULF1/GDF11/CTSH/SPRY1/TEK/PKD2/WWTR1/NIPBL/LRP4/MYC/KCNJ8/PRDM1/SOX9/FOXC2/FOXC1/PCSK9/PODXL/SULF2/EMX2/DACT2/ACTA2/ASS1/SOX4/STAT1/ADAMTS16/OSR1/KIRREL3/LIF/TP73/TGFB2/NID1/IFT20/HAS2/SOX17/BMP4/HS3ST3A1/EDN1/SERPINB7/SDC4/HS3ST3B1/NPNT/KLHL3/CITED1/HES1/TRAF3IP1/CEP290/BCL2L11/WNT5A/WNK4/ACE/BMPER/CENPF/PAX8/NUP160/TFAP2A/RET/EYA1/SOX8/RRM2B/NOTCH3/MYO1E/PDGFB/PECAM1/ANGPT1/SMAD6/SLIT2/MAGI2/GREM1/FRAS1/ROBO2/HPGD/SIX2/GCNT4/TACSTD2/RBP4/AGTR1/HEYL/WNT6/WT1/AHI1/IFT88",112
"GO:0003007","heart morphogenesis","92/3563","229/13649",0.40174672489083,1.53899552288379,4.88888224898471,1.97071118820006e-06,0.000341769094850575,0.000297209649052947,"DHRS3/BMP7/COL11A1/ADAMTS1/NRP2/CCN1/PITX2/OLFM1/JAG1/TMEM100/DKK1/GNG5/FOXF1/TPM1/HEG1/TP53/EDNRA/TBX3/TGFBR1/MDM2/SIX1/TBX2/SNAI2/NKX2-5/GATA6/SPRY1/ELN/TEK/PKD2/CLDN5/NIPBL/BMP5/PKP2/SOX18/PDCD4/GJA1/MICAL2/KCNJ8/SOX9/FOXC2/FOXC1/ZFPM2/ASB2/SOX4/NPY1R/IFT52/HAND2/TGFB2/HAS2/SOX17/BMP4/EDN1/RBPJ/EPHB4/CDC42/PPP1R13L/ALPK2/SAV1/ADAMTS5/HES1/MED1/WNT5A/FLNA/WNT2/SHOX2/NPY5R/SLIT3/POU4F1/EYA1/EFNA1/S1PR1/MESP1/MDM4/TBX1/HTR2B/DNAH11/DNAAF1/SMAD6/HAND1/SLIT2/ROBO2/TBX5/TBX20/DSP/NDRG4/TH/TGFBR3/RBP4/HEYL/CPE/TBX6/AHI1",92
"GO:0003231","cardiac ventricle development","51/3563","109/13649",0.467889908256881,1.79237422335059,4.93647784321244,2.50939013737713e-06,0.000422389404594392,0.000367318779242076,"COL11A1/CCN1/JAG1/SALL1/FOXF1/KCNK2/TPM1/HEG1/EDNRA/TBX3/MYOCD/TGFBR1/MDM2/NKX2-5/PKP2/NPRL3/PRDM1/FOXC2/FOXC1/ZFPM2/SOX4/DCTN5/HAND2/TGFB2/BMP4/TRIP11/RBPJ/PPP1R13L/SAV1/HES1/MED1/LUZP1/PAX8/NPY5R/SLIT3/POU4F1/HOXA13/MESP1/MDM4/SMAD6/HAND1/SLIT2/SCN5A/ROBO2/TBX5/TBX20/DSP/TGFBR3/HEYL/CPE/DAND5",51
"GO:0045165","cell fate commitment","85/3563","209/13649",0.406698564593301,1.55796483528879,4.83129185889575,2.67218014062274e-06,0.000436939626993826,0.00037997196104855,"DLX2/ITGB1/PITX1/JAG1/FGF2/ID2/DKK1/HOXA11/EPAS1/TP53/EDNRA/TBX3/TGFBR1/SIX1/TBX2/NKX2-2/SPRY2/DLX1/IL6ST/NKX2-5/IL6R/GATA6/TEAD4/GAP43/PRRX1/LEO1/TNXB/FZD7/ETS2/SOX18/PRDM1/SOX9/FOXC2/SOX2/CHD4/MCL1/FGF13/ZNF521/SOX17/BMP4/BARHL2/EDN1/RTF1/RBPJ/CHD3/LOXL3/SOX13/CDON/CDC42/GSC/SOX5/HES1/SOCS3/WNT5A/WNT2/JAK3/FOXA1/POU4F1/EYA1/SOX8/HOXA13/LATS2/BCL11B/MESP1/NOTCH3/TBX1/HOXA2/APC2/IL6/ISL2/IL7/BATF/TENM4/POU3F2/BHLHA15/PAX6/ONECUT2/TBX5/TBX20/SIX2/WNT9A/EBF2/WNT6/WT1/TBX6",85
"GO:0032835","glomerulus development","34/3563","64/13649",0.53125,2.03509156609599,4.93312217865524,3.66679431121014e-06,0.000582918440084879,0.000506918231093613,"BMP7/LGR4/AQP1/CD24/LAMB2/PTPRO/JAG1/EDNRA/TCF21/IL6R/SULF1/TEK/WWTR1/FOXC2/FOXC1/PODXL/SULF2/ACTA2/OSR1/KIRREL3/NID1/BMP4/EDN1/SERPINB7/HES1/RET/NOTCH3/MYO1E/PDGFB/PECAM1/ANGPT1/MAGI2/HEYL/WT1",34
"GO:0007389","pattern specification process","137/3563","375/13649",0.365333333333333,1.39950453737487,4.6625057409704,4.19646596013282e-06,0.000632924662066352,0.000550404701665434,"FST/BMP7/NBL1/ADGRG1/DLX2/WLS/MDFI/NRP2/PITX2/FGF2/HOXC8/GDNF/DKK1/ARC/HOXA11/FOXF1/HOXB6/TP53/PCSK6/TBX3/PSKH1/HOXA9/BMP1/ALX4/MAFB/TGFBR1/SIX1/TBX2/NKX2-2/DLX1/STC1/ASPH/HOXC9/NKX2-5/HOXB7/GDF11/SPRY1/HOXA5/SEMA3F/NOMO3/HOXC13/ETS2/PKD2/OTX2/HOXA3/BMP5/SOX18/GJA1/HHEX/MICAL2/LRP4/HOXA4/FOXC2/FOXC1/MEIS1/HOXA10/DNAAF3/ASB2/EMX2/DDIT3/RTTN/OSR1/IFT52/HAND2/SOX17/BMP4/HOXD9/DMRT2/BARX1/EDN1/ZEB1/ZIC1/HOXC6/RBPJ/PBX3/CDON/GSC/TLL1/HES1/MEIS2/OTX1/RFX3/WNT5A/WNT2/KMT2A/TDRD7/GREM2/PAX8/TASOR/FOXA1/HOXD13/EYA1/PGAP1/ODAD2/INTU/MESP1/HOXB9/EN1/TBX1/DISP1/HOXA2/BHLHE41/PPP2R3A/APC2/MNS1/HOXB5/HES7/DNAH11/DNAAF1/SMAD6/HAND1/LHX2/CRAMP1/VAX2/GREM1/OFD1/PAX6/ROBO2/TBX5/TBX20/CIMAP3/SIX2/HHIP/HOXA6/NKX3-2/HOXC4/PIERCE2/NDRG4/RELN/HOXA7/HEYL/C3/WNT6/WT1/TBX6/AHI1/DAND5",137
"GO:0006936","muscle contraction","105/3563","273/13649",0.384615384615385,1.473369459617,4.69571104955519,4.20254012904445e-06,0.000632924662066352,0.000550404701665434,"TPM2/CALD1/MYL9/ZC3H12A/PTGER3/ARG2/GDNF/CRYAB/TPM4/EMD/SGCD/CNN1/TNNT1/DSG2/SCN9A/TPM1/HSP90AA1/EDNRA/SLC8A1/TBX3/MYOCD/TRPM4/ADRA2C/PDE4B/TBX2/CHRM2/STC1/EHD3/ASPH/F2R/CALM2/NKX2-5/SPHK1/KCNMA1/SULF1/KCNE4/JSRP1/STAC2/BDKRB2/CHRM3/PKP2/HOMER1/GJA1/KCNJ8/CXCR4/JUP/CHRNA1/FGF13/SULF2/ADRB2/DRD2/ACTA2/ORMDL3/CACNA1G/DSC2/TMOD1/PLN/PIK3CA/ATP2B4/EDN1/ITGA2/FKBP1B/ROCK1/KCNJ12/NPNT/C12orf57/KIT/PPP1R13L/GSTM2/PDE4D/CACNA1H/LARGE1/KCNE3/KCNJ2/KCNN2/PIK3CG/FLNA/DRD1/DOCK4/ATP2B1/CLIC2/DTNA/MYBPH/AKAP9/ANKRD2/PDE5A/HTR2B/PIK3C2A/CHRNE/STAC/SCN3B/CACNA1C/LMOD1/SCN5A/UTS2/TBX20/EDN2/MYOM2/DSP/CKMT2/KCNE1/FGF12/TBXA2R/SCN1A/ADRA1B",105
"GO:0045664","regulation of neuron differentiation","65/3563","152/13649",0.427631578947368,1.63815420181101,4.70231522647914,5.55351458881093e-06,0.0008056816563649,0.00070063784568146,"BMP7/CXCL12/MAP1B/NBL1/DLX2/ITGB1/JAG1/FGF2/NREP/ID2/DKK1/RAC3/EIF4G1/ADRA2C/SIX1/NKX2-2/DLX1/NKX2-5/APP/RAP1GAP/GDF11/MMD/ZC4H2/TCF4/NKX6-1/EFNA3/DAB1/SOX9/UPF3B/MEIS1/SOX2/EIF2AK4/BRINP2/FOXO3/TP73/REST/BMP4/ZEB1/ROCK1/NLGN1/CDON/GDF5/ALK/HES1/MED1/CNTN4/FOXA1/RET/EYA1/SOX8/BCL11B/METTL14/NOTCH3/CASZ1/HOXA2/NRCAM/ISL2/GPRC5B/LTK/BCL11A/PAX6/RELN/HEYL/SLC6A4/TBX6",65
"GO:0072009","nephron epithelium development","48/3563","103/13649",0.466019417475728,1.78520882097284,4.75424088673153,5.63118403889499e-06,0.0008056816563649,0.00070063784568146,"LGR4/AQP1/CD24/LAMB2/PTPRO/JAG1/FGF2/SALL1/GDNF/HOXA11/EDNRA/SIX1/TCF21/HOXB7/KIF26B/PKD2/WWTR1/MYC/SOX9/FOXC2/FOXC1/PODXL/STAT1/ADAMTS16/OSR1/LIF/BMP4/HS3ST3A1/EDN1/HS3ST3B1/NPNT/KLHL3/CITED1/HES1/WNK4/PAX8/EYA1/SOX8/MYO1E/PECAM1/MAGI2/GREM1/SIX2/TACSTD2/HEYL/WNT6/WT1/AHI1",48
"GO:0032331","negative regulation of chondrocyte differentiation","16/3563","22/13649",0.727272727272727,2.78600770545761,4.9828461356385,6.30788076142665e-06,0.000880487843844993,0.000765690891913355,"RFLNB/TGFBR1/SNAI2/ADAMTS12/PTHLH/EFEMP1/SOX9/PTPN11/BMP4/GDF5/CCN4/RFLNA/CHADL/GREM1/NKX3-2/WNT9A",16
"GO:0010721","negative regulation of cell development","85/3563","213/13649",0.39906103286385,1.52870727969652,4.62224573609037,6.50418067728346e-06,0.00088627204800222,0.000770720958451033,"INHBA/BMP7/RGMA/DLX2/ZC3H12A/DPYSL5/DRAXIN/CDKN2A/FGL2/ID2/ANXA1/CDKN2B/FBN1/RFLNB/NPR2/IL1B/SEMA3A/TP53/UBASH3B/DUSP10/THY1/VAX1/HMGB1/MAFB/RTN4R/HLX/DLX1/HSPA9/SNAI2/RUNX3/NKX6-1/SEMA3F/SPP1/DCC/EFNB3/SEMA4F/DAB1/SPART/RNF6/PTHLH/LRP4/MYC/ULK1/RUNX1/PTN/NF2/FGF13/CEACAM1/SEMA6C/REST/BMP4/S1PR3/NPPC/LOXL3/IL17D/HES1/PCM1/RFLNA/WNT5A/FSTL3/IRF1/CEBPA/RUFY3/JAK3/DICER1/RC3H1/SEMA6D/NTN1/CD74/IL6/LHX2/TMEM131L/SEMA5A/BCL11A/PAX6/TNFRSF11B/INPP5D/TMEM176B/GPR68/HOXA7/IL1A/MAP2/TBX6/ZC3H8/TMEM178A",85
"GO:0072273","metanephric nephron morphogenesis","15/3563","20/13649",0.75,2.87307044625316,4.982187293252,6.70093640971026e-06,0.000891847885413298,0.000775569824849696,"LGR4/SALL1/GDNF/KIF26B/PKD2/SOX9/STAT1/LIF/BMP4/HES1/PAX8/SOX8/GREM1/SIX2/WT1",15
"GO:0001822","kidney development","107/3563","282/13649",0.379432624113475,1.45351554491294,4.57385817556651,6.98131896260014e-06,0.000908047464158195,0.000789657321894102,"BMP7/LGR4/AQP1/CD24/ADAMTS1/LAMB2/PTPRO/ARG2/JAG1/FGF2/SALL1/GDNF/MPST/CUL3/EFNB2/FBN1/HOXA11/CRLF1/EDNRA/MME/TGFBR1/SIX1/GFRA1/APH1A/TCF21/HOXB7/IL6R/KIF26B/SULF1/GDF11/CTSH/SPRY1/TEK/PKD2/WWTR1/NIPBL/LRP4/MYC/KCNJ8/PRDM1/SOX9/FOXC2/FOXC1/PCSK9/PODXL/SULF2/DACT2/ACTA2/ASS1/SOX4/STAT1/ADAMTS16/OSR1/KIRREL3/LIF/TP73/TGFB2/NID1/IFT20/HAS2/SOX17/BMP4/HS3ST3A1/EDN1/SERPINB7/SDC4/HS3ST3B1/NPNT/KLHL3/CITED1/HES1/TRAF3IP1/CEP290/BCL2L11/WNT5A/WNK4/ACE/BMPER/CENPF/PAX8/NUP160/TFAP2A/RET/EYA1/SOX8/RRM2B/NOTCH3/MYO1E/PDGFB/PECAM1/ANGPT1/SMAD6/SLIT2/MAGI2/GREM1/FRAS1/ROBO2/HPGD/SIX2/GCNT4/TACSTD2/AGTR1/HEYL/WNT6/WT1/AHI1/IFT88",107
"GO:0042471","ear morphogenesis","44/3563","93/13649",0.473118279569892,1.81240286215253,4.67229305963554,8.40930729861209e-06,0.00106947701488793,0.000930039880885099,"COL11A1/FZD6/CTHRC1/EDNRA/TBX3/MAFB/SIX1/TBX2/SPRY2/MAPK1/PRRX1/LRIG1/NIPBL/CDH23/SOX9/HOXA1/OSR1/REST/ALDH1A3/EDN1/ZEB1/FZD3/ZIC1/DLX5/GSC/CEP290/OTX1/WNT5A/PAX8/TFAP2A/EYA1/WHRN/SOBP/TBX1/CHRNA9/HOXA2/NTN1/MYO6/MYO15A/LHFPL5/SIX2/NKX3-2/LRIG3/DLX6",44
"GO:0046683","response to organophosphorus","49/3563","108/13649",0.453703703703704,1.73803026995561,4.57660698863343,1.13403742150291e-05,0.00141089047027417,0.00122694025832169,"ERRFI1/HCN2/AQP1/IGFBP5/INPP5K/NPR2/AREG/IL1B/PDXP/LPAR1/TRPM4/STC1/HSP90B1/ASPH/SRD5A1/GATA6/TEK/COL1A1/BIRC2/PKD2/KCNJ8/VGF/ASS1/STAT1/TOP2B/RAPGEF1/NT5E/FOS/KDM1A/PDE4D/PANX1/CITED1/NDUFS4/PIK3CG/ITPR2/PENK/TLR7/ENPP1/AKAP9/FOSB/P2RX5/PDE3A/GPD1/DMTN/AKR1C1/KCNE1/DUOX1/WT1/SLC6A4",49
"GO:0007416","synapse assembly","87/3563","222/13649",0.391891891891892,1.50124401696111,4.4752688519952,1.17711475233842e-05,0.00141243191119338,0.00122828072801756,"MAP1B/LRRC24/NRXN2/PCDHB2/AMIGO2/THBS2/DKK1/LRRC4B/MAPT/BDNF/NEGR1/RAC3/EIF4G1/CDH2/RTN4R/SIX1/ELFN1/PTPN13/PCDHB5/SDK1/MYCBP2/APP/GAP43/LRFN5/NPTX1/EFNB3/LRP4/PCDHB16/KCNJ8/PTPRD/LZTS1/SDK2/CHD4/FGF13/AGRN/DRD2/GABRA5/DOCK1/FLRT3/KIRREL3/EFNA5/LRFN3/MDGA1/LRRN3/IQSEC2/NLGN4X/ADNP/NECTIN3/NTRK1/PCDHB14/NLGN1/LARGE1/PCDHB11/CSMD2/WNT5A/DRD1/CNTN5/DNER/PCDHB6/DOCK4/SNAP25/POU4F1/GABRE/CLSTN2/SLITRK4/MARK1/HAPLN4/SHANK3/NTN1/SEMA4D/PCDH17/SNCA/SHANK2/ARHGAP33/NRCAM/PLXNA4/GPRASP3/DNM3/RAB17/ARHGEF9/ROBO2/DOCK10/ADD2/MUSK/RELN/NLGN4Y/BSN",87
"GO:0001704","formation of primary germ layer","50/3563","111/13649",0.45045045045045,1.72556783558748,4.56189403246985,1.18463623514384e-05,0.00141243191119338,0.00122828072801756,"INHBA/BMP7/WLS/COL11A1/ITGB1/TXNRD1/GPI/DKK1/HOXA11/FOXF1/ATOH8/LAMB3/GATA6/COL4A2/LEO1/SETD2/FZD7/ETS2/TWSG1/LAMB1/GJA1/COL6A1/FOXC2/FOXC1/MMP14/SOX2/MYH9/NF2/DUSP4/COL5A2/NR0B1/SOX17/BMP4/MMP2/COL12A1/ITGA2/MMP15/RTF1/DUSP5/WNT5A/SCX/ITGA7/EYA1/KIF16B/MESP1/ITGAV/HAND1/TBX20/SIX2/TBX6",50
"GO:0021675","nerve development","40/3563","83/13649",0.481927710843373,1.84614968433938,4.59561113200548,1.22916805749076e-05,0.00143561812102442,0.00124844394754379,"TCIRG1/NRP2/SERPINE2/B4GALNT1/SALL1/ATP8B1/BDNF/NTF3/NPR2/SEMA3A/EDNRA/LPAR1/MAFB/SIX1/NKX2-2/NGFR/SULF1/NPTX1/LRIG1/SEMA3F/HOXA3/SULF2/GABRA5/HOXA1/EDN1/NTRK1/LARGE1/HES1/AFG3L2/TFAP2A/RET/POU4F1/DICER1/ARK2C/KCNA2/TBX1/ACKR3/PLXNA4/NAV2/SCN1A",40
"GO:0060560","developmental growth involved in morphogenesis","81/3563","204/13649",0.397058823529412,1.5210372950752,4.45642320705211,1.32317476920276e-05,0.00150318537915507,0.00130720186737636,"CXCL12/MAP1B/RGMA/DDR1/ITGB1/NRP2/DRAXIN/LAMB2/L1CAM/OLFM1/SALL1/NDN/MAPT/BDNF/NPR2/AREG/SEMA3A/EDNRA/CACNG7/RTN4R/SIX1/TBX2/SPRY2/NRN1/APP/KIF26B/NIN/SPRY1/NKX6-1/SEMA3F/SPP1/DCC/SEMA4F/SPART/RNF6/GOLGA4/SOX9/CXCR4/ULK1/ITSN2/EIF2AK4/USP9X/FGF13/FLRT3/EIF4G2/ISLR2/SYT17/SEMA6C/MACF1/EFNA5/BMP4/BARHL2/ADNP/EDN1/WASF1/UNC13A/MED1/PAK6/WNT5A/SYT3/SLIT3/RUFY3/HOXD13/APOE/S1PR1/MESP1/SEMA6D/PPP2R3A/NTN1/SEMA4D/NRCAM/PLXNA4/POSTN/LHX2/TRPV2/SLIT2/SEMA5A/BCL11A/AUTS2/EDN2/MAP2",81
"GO:0090288","negative regulation of cellular response to growth factor stimulus","41/3563","86/13649",0.476744186046512,1.82629284180433,4.56865402855317,1.33955013693707e-05,0.00150318537915507,0.00130720186737636,"NBL1/THBS1/EMILIN1/FGF2/DKK1/FBN1/CADM4/SHISA2/TMEM53/CHRDL2/SPRY4/SPRY2/DLX1/TRIM33/NGFR/SULF1/ADAMTS12/SPRY1/TWSG1/SPART/HHEX/SULF2/DCN/CRIM1/SEMA6A/ATP2B4/NEDD4/WNT5A/FSTL3/SMURF2/GREM2/BMPER/CTDSPL2/HTRA3/SKIL/SMAD6/SLIT2/GREM1/OFD1/GPR155/DAND5",41
"GO:0002064","epithelial cell development","75/3563","186/13649",0.403225806451613,1.54466153024363,4.4452397301124,1.4472211093786e-05,0.00158556446600097,0.00137884046741268,"ARID4A/LAMB2/ICAM1/JAG1/PALLD/IL1B/HEG1/EPAS1/EDNRA/CDKN1A/ATRX/CDH2/NKX2-2/IL6ST/STC1/GDF11/HOXA5/NKX6-1/CLDN5/BMP5/SOX18/GJA1/MYADM/PRDM1/SOX9/FOXC2/AR/CXCR4/F2RL1/PODXL/RILPL1/HSD17B4/DACT2/TJP1/ACTA2/TMOD1/FRMD6/BMP4/COL18A1/S1PR3/RAPGEF1/CCDC88C/ROCK1/HOXB13/NTRK1/ARID4B/PLEC/PDE4D/CLDN1/RFX3/WNT5A/COL27A1/FLNA/CEBPA/FOXA1/YIPF6/SOX8/HOXA13/BCL11B/MYO1E/PDGFB/PECAM1/DNASE1L2/ADAMTSL4/MAGI2/HYDIN/CLOCK/BHLHA15/PAX6/ONECUT2/HPSE/NKX3-2/KCNE1/PROC/IL1A",75
"GO:0043588","skin development","86/3563","220/13649",0.390909090909091,1.49747914168346,4.42127283657364,1.47476211000045e-05,0.00158556446600097,0.00137884046741268,"ERRFI1/INHBA/FST/LGR4/IGFBP5/COL1A2/AKR1C3/PKP1/ADAMTS2/FZD6/COL5A3/JAG1/ANXA1/FGF7/DKK1/GAL/KRT80/PALLD/SHARPIN/CLDN4/SLC2A10/CDKN1A/ALX4/MAFB/TNFRSF19/GATA6/NGFR/FOXQ1/CD109/COL1A1/RIPK4/HOXC13/AP3B1/SOX18/UGCG/LRP4/COL6A1/SOX9/FOXC1/ETV4/COL3A1/KRT17/JUP/COL5A2/DACT2/TXNIP/DLX3/TGFB2/ITGA2/ROCK1/LDB2/FZD3/RBPJ/KRT81/PLEC/SAV1/PKP3/VDR/CYSRT1/MED1/CLDN1/APCDD1/WNT5A/STMN1/IL18/POU3F1/LATS2/PPL/BCL11B/INTU/CSTA/KRT6A/NOM1/DNASE1L2/LHX2/EDA/FRAS1/PAX6/HPSE/DSP/KRT7/TGM1/HOXA7/IL1A/MACROH2A2/FLG2",86
"GO:0001763","morphogenesis of a branching structure","71/3563","174/13649",0.408045977011494,1.56312644968563,4.44323312077695,1.50707100769081e-05,0.00158556446600097,0.00137884046741268,"CTSZ/BMP7/LGR4/DLX2/DDR1/NTN4/FGF2/SALL1/TGM2/GDNF/FGF7/COL4A1/HOXA11/FOXF1/AREG/EDNRA/TBX3/SPINT1/SIX1/TBX2/SPRY2/SNAI2/TCF21/HOXB7/SULF1/CTSH/SPRY1/HOXA5/SETD2/PKD2/MYC/PRDM1/LAMA1/SOX9/FOXC2/AR/MMP14/FGF13/DRD2/ADAMTS16/CELSR1/BMP4/HS3ST3A1/EDN1/HOXB13/KRAS/HS3ST3B1/NPNT/CITED1/VDR/MED1/SOCS3/WNT5A/WNT2/SHOX2/PAX8/FOXA1/HOXD13/EYA1/SOX8/HOXA13/RSPO3/SLIT2/GREM1/BCL11A/TBX20/SIX2/HHIP/TACSTD2/WNT6/WT1",71
"GO:0044057","regulation of system process","150/3563","426/13649",0.352112676056338,1.3488593644381,4.34783567796169,1.52378203092877e-05,0.00158556446600097,0.00137884046741268,"INHBA/ADRA1D/GAS6/CORO2B/AQP1/IGFBP5/STX1A/MYL9/ZC3H12A/ITGB1/PTGER3/PTPRO/INPP5K/ACP3/TMEM100/GAL/CNN1/TNNT1/DSG2/TPM1/NEGR1/EPAS1/HSP90AA1/EDNRA/SLC8A1/MYOCD/LPCAT3/TRPM4/ADRA2C/MDM2/PDE4B/TBX2/CHRM2/IL6ST/CELF2/SYNE1/STC1/EHD3/ASPH/F2R/CALM2/NKX2-5/SPHK1/CDK18/APP/KCNE4/BDKRB2/CHRM3/SPP1/BAIAP2/ATP2A3/ADRB1/NOL3/PKP2/GJA1/GTF2IRD1/HSPB7/KCNJ8/PARD3/F2RL1/JUP/PDE9A/DAB2/MLIP/FGF13/NTSR1/ADRB2/DRD2/FOXO3/SHANK1/TNFRSF21/ORMDL3/CACNA1G/DSC2/CRY2/PLN/HAND2/TGFB2/GLS/PTPN11/MMP2/NETO1/ATP2B4/NLGN4X/EDN1/ITGA2/FKBP1B/ROCK1/MTMR2/ZMYND8/PBX3/NLGN1/KCNJ12/NPNT/C12orf57/KIT/GSTM2/PDE4D/CACNA1H/LMCD1/ITGA9/KCNE3/KCNJ2/KCNN2/PIK3CG/NPPB/FLNA/FBXO32/WNK4/C1QTNF1/SHOX2/ACE/DOCK4/ATP2B1/ATP1B2/CLIC2/DICER1/APOE/MYBPH/AKAP9/PDE5A/PDGFB/SHANK3/KCNMB4/FIG4/HDAC4/SCN3B/CACNA1C/GRIN2A/SCN5A/TENM4/APOA1/TBX5/EDN2/SVEP1/SHISA6/DSP/HRH2/KCNE1/CYSLTR1/TBXAS1/TH/RELN/OR51E2/FGF12/AGTR1/TBXA2R/MYRF/CRHR1/ADRA1B",150
"GO:0003338","metanephros morphogenesis","16/3563","23/13649",0.695652173913043,2.6648769356551,4.74946617171774,1.56857731250568e-05,0.0016030299927625,0.0013940288596855,"LGR4/SALL1/GDNF/KIF26B/PKD2/SOX9/STAT1/LIF/BMP4/HES1/PAX8/SOX8/GREM1/FRAS1/SIX2/WT1",16
"GO:0060485","mesenchyme development","105/3563","281/13649",0.373665480427046,1.43142299813325,4.34316341427203,1.82328269232034e-05,0.00182892780864119,0.00159047438852563,"BMP7/NRP2/MAD2L2/PITX2/SPSB3/OLFM1/JAG1/FERMT2/MCRIP1/TMEM100/GDNF/DKK1/FOXF1/RFLNB/IL1B/SEMA3A/EDNRA/TBX3/SPRED2/TGFBR1/CDH2/MDM2/SIX1/TBX2/SPRY2/MAPK1/SNAI2/S100A4/NKX2-5/TCF21/SPRY1/HOXA5/TNXB/SEMA3F/COL1A1/NOMO3/PKD2/WWTR1/BMP5/SEMA4F/PDCD4/EPHA3/MYC/SOX9/FOXC2/FOXC1/ZFPM2/DAB2/LDLRAD4/ACTG2/ACTA2/SOX4/STAT1/OSR1/RGCC/HAND2/TGFB2/SEMA6C/SEMA6A/HAS2/BMP4/SEMA6B/EDN1/SPRED3/ROCK1/RBPJ/LOXL3/CDC42/KDM1A/GSC/ADAMTS5/HES1/AKNA/WNT5A/FLNA/SCX/WNT2/TASOR/FOXA1/RET/SOX8/EFNA1/MESP1/MDM4/TBX1/MARK1/SEMA6D/HTR2B/SEMA4D/IL6/HAND1/ALX1/GREM1/SEMA5A/PAX6/ROBO2/AMH/TBX5/TBX20/SIX2/TGFBR3/HEYL/WT1/KBTBD8/DAND5",105
"GO:0003002","regionalization","123/3563","339/13649",0.36283185840708,1.38992198579799,4.32087279643884,1.85353508476654e-05,0.00182892780864119,0.00159047438852563,"NBL1/ADGRG1/DLX2/WLS/MDFI/NRP2/PITX2/FGF2/HOXC8/GDNF/DKK1/ARC/HOXA11/FOXF1/HOXB6/TP53/PCSK6/TBX3/PSKH1/HOXA9/BMP1/ALX4/MAFB/TGFBR1/SIX1/TBX2/NKX2-2/DLX1/HOXC9/NKX2-5/HOXB7/GDF11/SPRY1/HOXA5/SEMA3F/NOMO3/HOXC13/ETS2/PKD2/OTX2/HOXA3/SOX18/GJA1/HHEX/MICAL2/LRP4/HOXA4/FOXC2/FOXC1/HOXA10/DNAAF3/ASB2/EMX2/DDIT3/RTTN/OSR1/IFT52/HAND2/SOX17/BMP4/HOXD9/DMRT2/BARX1/EDN1/HOXC6/RBPJ/PBX3/CDON/GSC/TLL1/HES1/OTX1/RFX3/WNT5A/WNT2/KMT2A/TDRD7/GREM2/PAX8/TASOR/FOXA1/HOXD13/PGAP1/ODAD2/INTU/MESP1/HOXB9/EN1/TBX1/DISP1/HOXA2/BHLHE41/PPP2R3A/MNS1/HOXB5/HES7/DNAH11/DNAAF1/SMAD6/HAND1/LHX2/VAX2/GREM1/OFD1/PAX6/ROBO2/TBX20/CIMAP3/SIX2/HHIP/HOXA6/NKX3-2/HOXC4/PIERCE2/NDRG4/RELN/HOXA7/HEYL/C3/WT1/TBX6/AHI1/DAND5",123
